OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015503075365|37141920106|Census Tract 9201.06|38251350|10601102|G5020|S|207403717428025|37141920101|Census Tract 9201.01|30160275|8098668|G5020|S|29927055|7768428
2079015503075365|37141920106|Census Tract 9201.06|38251350|10601102|G5020|S|207403717428018|37141920102|Census Tract 9201.02|8324295|2832674|G5020|S|8324295|2832674
207903717428027|37141920201|Census Tract 9202.01|21146154|44942|G5020|S|207403717428027|37141920201|Census Tract 9202.01|21146154|44942|G5020|S|21146154|44942
207903717428026|37141920202|Census Tract 9202.02|34679087|844005|G5020|S|207403717428025|37141920101|Census Tract 9201.01|30160275|8098668|G5020|S|0|166891
207903717428026|37141920202|Census Tract 9202.02|34679087|844005|G5020|S|207403717428026|37141920202|Census Tract 9202.02|34784374|685400|G5020|S|34679087|677114
207903717428024|37141920203|Census Tract 9202.03|212084655|1283817|G5020|S|207403717428024|37141920203|Census Tract 9202.03|212528668|1283817|G5020|S|212084655|1283817
207903717428013|37141920204|Census Tract 9202.04|611372276|688098|G5020|S|207403717418674|37133000302|Census Tract 3.02|196881041|21025|G5020|S|13877|0
207903717428013|37141920204|Census Tract 9202.04|611372276|688098|G5020|S|207403717418646|37133000401|Census Tract 4.01|216241583|3386127|G5020|S|921482|0
207903717428013|37141920204|Census Tract 9202.04|611372276|688098|G5020|S|207403717428013|37141920204|Census Tract 9202.04|610438906|688098|G5020|S|610436917|688098
20790328246954|37141920300|Census Tract 9203|236115472|605423|G5020|S|207403717363611|37061090702|Census Tract 907.02|63668113|502360|G5020|S|911|0
20790328246954|37141920300|Census Tract 9203|236115472|605423|G5020|S|20740328246954|37141920300|Census Tract 9203|236116366|605423|G5020|S|236114561|605423
207903717428031|37141920401|Census Tract 9204.01|75714402|15209|G5020|S|207403717428031|37141920401|Census Tract 9204.01|75714402|15209|G5020|S|75714402|15209
207903717428019|37141920402|Census Tract 9204.02|65209566|12064|G5020|S|207403717428019|37141920402|Census Tract 9204.02|65209566|12064|G5020|S|65209566|12064
207903717428030|37141920403|Census Tract 9204.03|106540778|1064871|G5020|S|207403717428030|37141920403|Census Tract 9204.03|106540778|1064871|G5020|S|106540778|1064871
207903717428021|37141920501|Census Tract 9205.01|379499615|1540624|G5020|S|207403717428021|37141920501|Census Tract 9205.01|379499615|1540624|G5020|S|379499615|1540624
207903717428023|37141920502|Census Tract 9205.02|216673077|5807094|G5020|S|20740160732576|37129011500|Census Tract 115|100825459|14092143|G5020|S|2468|0
207903717428023|37141920502|Census Tract 9205.02|216673077|5807094|G5020|S|207403717428023|37141920502|Census Tract 9205.02|216670609|5807094|G5020|S|216670609|5807094
207903717428029|37141920601|Census Tract 9206.01|103401244|405719|G5020|S|207403717428029|37141920601|Census Tract 9206.01|103401244|405719|G5020|S|103401244|405719
207903717428022|37141920602|Census Tract 9206.02|120874044|2918150|G5020|S|207403717428022|37141920602|Census Tract 9206.02|120874044|2918150|G5020|S|120874044|2918150
20790328247035|37141990100|Census Tract 9901|0|133298393|G5020|S|20740328247035|37141990100|Census Tract 9901|0|133298393|G5020|S|0|133298393
2079015482783174|37143920101|Census Tract 9201.01|263404446|9409587|G5020|S|20740696519579|37143920100|Census Tract 9201|400256800|73218338|G5020|S|263404446|9409587
2079015482783179|37143920102|Census Tract 9201.02|136842477|63808751|G5020|S|20740696519579|37143920100|Census Tract 9201|400256800|73218338|G5020|S|136842477|63808751
207903717420459|37143920201|Census Tract 9202.01|130552052|1576242|G5020|S|207403717420459|37143920201|Census Tract 9202.01|130574445|1576242|G5020|S|130552052|1576242
207903717420402|37143920202|Census Tract 9202.02|109375005|136960611|G5020|S|207403717420459|37143920201|Census Tract 9202.01|130574445|1576242|G5020|S|22393|0
207903717420402|37143920202|Census Tract 9202.02|109375005|136960611|G5020|S|207403717420402|37143920202|Census Tract 9202.02|109352612|136960611|G5020|S|109352612|136960611
20790533411767|37145920100|Census Tract 9201|256800960|11039848|G5020|S|20740533411767|37145920100|Census Tract 9201|256800960|11039848|G5020|S|256800960|11039848
20790533411770|37145920200|Census Tract 9202|285718153|18837808|G5020|S|20740533411770|37145920200|Census Tract 9202|285717987|18837525|G5020|S|285717987|18837525
20790533411770|37145920200|Census Tract 9202|285718153|18837808|G5020|S|207403716740576|51083930302|Census Tract 9303.02|281851497|1507317|G5020|S|166|283
20790533411771|37145920300|Census Tract 9203|24229081|0|G5020|S|20740533411771|37145920300|Census Tract 9203|24229081|0|G5020|S|24229081|0
20790533411772|37145920400|Census Tract 9204|9019833|17620|G5020|S|20740533411772|37145920400|Census Tract 9204|9019833|17620|G5020|S|9019833|17620
20790533411768|37145920500|Census Tract 9205|176751707|464109|G5020|S|20740533411768|37145920500|Census Tract 9205|176761008|464109|G5020|S|176751707|464109
207903715387035|37145920601|Census Tract 9206.01|140694268|521365|G5020|S|207403715387035|37145920601|Census Tract 9206.01|140694268|521365|G5020|S|140694268|521365
207903715387016|37145920602|Census Tract 9206.02|122940885|324659|G5020|S|20740147573674|37063002100|Census Tract 21|180044292|5602086|G5020|S|4623|0
207903715387016|37145920602|Census Tract 9206.02|122940885|324659|G5020|S|20740141043535|37135010801|Census Tract 108.01|180354532|2519865|G5020|S|35982|0
207903715387016|37145920602|Census Tract 9206.02|122940885|324659|G5020|S|207403715387016|37145920602|Census Tract 9206.02|122900781|324659|G5020|S|122900280|324659
2079015482087255|37147000101|Census Tract 1.01|1862849|41312|G5020|S|20740162403677|37147000100|Census Tract 1|3285519|41312|G5020|S|1862849|41312
2079015482087247|37147000102|Census Tract 1.02|1422670|0|G5020|S|20740162403677|37147000100|Census Tract 1|3285519|41312|G5020|S|1422670|0
207903717342807|37147000201|Census Tract 2.01|3158316|106111|G5020|S|207403717342807|37147000201|Census Tract 2.01|3158316|106111|G5020|S|3158316|106111
207903717342779|37147000202|Census Tract 2.02|1864746|0|G5020|S|207403717342779|37147000202|Census Tract 2.02|1864746|0|G5020|S|1864746|0
207903717342797|37147000301|Census Tract 3.01|3087528|0|G5020|S|207403717342797|37147000301|Census Tract 3.01|3087528|0|G5020|S|3087528|0
2079015497372146|37147000303|Census Tract 3.03|1817173|165866|G5020|S|207403717342782|37147000302|Census Tract 3.02|7453336|194983|G5020|S|1817173|165866
2079015497371979|37147000304|Census Tract 3.04|5636163|29117|G5020|S|207403717342782|37147000302|Census Tract 3.02|7453336|194983|G5020|S|5636163|29117
20790162403692|37147000400|Census Tract 4|3365364|0|G5020|S|20740162403692|37147000400|Census Tract 4|3365364|0|G5020|S|3365364|0
207903717342794|37147000501|Census Tract 5.01|6904927|0|G5020|S|207403717342794|37147000501|Census Tract 5.01|6905339|0|G5020|S|6904927|0
2079015497372012|37147000503|Census Tract 5.03|3031666|0|G5020|S|207403717342794|37147000501|Census Tract 5.01|6905339|0|G5020|S|412|0
2079015497372012|37147000503|Census Tract 5.03|3031666|0|G5020|S|207403717342793|37147000502|Census Tract 5.02|4791848|0|G5020|S|3031254|0
2079015497371960|37147000504|Census Tract 5.04|1760594|0|G5020|S|207403717342793|37147000502|Census Tract 5.02|4791848|0|G5020|S|1760594|0
207903717342806|37147000602|Census Tract 6.02|4387974|7571|G5020|S|207403717342806|37147000602|Census Tract 6.02|4387974|7571|G5020|S|4387974|7571
2079015482087257|37147000604|Census Tract 6.04|6139780|37200|G5020|S|207403717342804|37147000601|Census Tract 6.01|12480764|120357|G5020|S|6139780|37200
2079015482087220|37147000605|Census Tract 6.05|6340984|83157|G5020|S|207403717342804|37147000601|Census Tract 6.01|12480764|120357|G5020|S|6340984|83157
2079015482087233|37147000606|Census Tract 6.06|3838666|0|G5020|S|207403717342798|37147000603|Census Tract 6.03|14363957|2965|G5020|S|3838666|0
2079015482087265|37147000607|Census Tract 6.07|10525291|2965|G5020|S|207403717342798|37147000603|Census Tract 6.03|14363957|2965|G5020|S|10525291|2965
20790162403620|37147000701|Census Tract 7.01|2536735|42129|G5020|S|20740162403620|37147000701|Census Tract 7.01|2524315|42129|G5020|S|2524123|42129
20790162403620|37147000701|Census Tract 7.01|2536735|42129|G5020|S|20740162403719|37147000702|Census Tract 7.02|2651992|0|G5020|S|12612|0
20790162403719|37147000702|Census Tract 7.02|2639572|0|G5020|S|20740162403620|37147000701|Census Tract 7.01|2524315|42129|G5020|S|192|0
20790162403719|37147000702|Census Tract 7.02|2639572|0|G5020|S|20740162403719|37147000702|Census Tract 7.02|2651992|0|G5020|S|2639380|0
20790162403611|37147000800|Census Tract 8|27122876|1225927|G5020|S|20740162403611|37147000800|Census Tract 8|27123684|1225927|G5020|S|27122876|1225927
2079015482087273|37147000901|Census Tract 9.01|144668669|149670|G5020|S|20740162403611|37147000800|Census Tract 8|27123684|1225927|G5020|S|808|0
2079015482087273|37147000901|Census Tract 9.01|144668669|149670|G5020|S|20740162403638|37147000900|Census Tract 9|210482294|2516598|G5020|S|144667861|149670
2079015482087250|37147000902|Census Tract 9.02|65814433|2366928|G5020|S|20740162403638|37147000900|Census Tract 9|210482294|2516598|G5020|S|65814433|2366928
207903717342785|37147001001|Census Tract 10.01|18671276|419606|G5020|S|207403717342785|37147001001|Census Tract 10.01|18671276|419606|G5020|S|18671276|419606
207903717342788|37147001002|Census Tract 10.02|31899898|165081|G5020|S|207403717342788|37147001002|Census Tract 10.02|31899898|165081|G5020|S|31899898|165081
207903717342802|37147001003|Census Tract 10.03|13371523|5971|G5020|S|207403717342802|37147001003|Census Tract 10.03|13371523|5971|G5020|S|13371523|5971
20790162403653|37147001100|Census Tract 11|156735378|633612|G5020|S|20740100972596|37013931000|Census Tract 9310|168058530|8014635|G5020|S|46556|0
20790162403653|37147001100|Census Tract 11|156735378|633612|G5020|S|20740162403653|37147001100|Census Tract 11|156688822|633612|G5020|S|156688822|633612
20790162403585|37147001200|Census Tract 12|181489725|0|G5020|S|20740536826593|37049960200|Census Tract 9602|430002451|3249185|G5020|S|1185810|0
20790162403585|37147001200|Census Tract 12|181489725|0|G5020|S|20740162403585|37147001200|Census Tract 12|181074332|0|G5020|S|180297240|0
20790162403585|37147001200|Census Tract 12|181489725|0|G5020|S|207403717342800|37147001402|Census Tract 14.02|65798377|0|G5020|S|6675|0
207903717342799|37147001301|Census Tract 13.01|16752927|24062|G5020|S|207403717342799|37147001301|Census Tract 13.01|16753804|24062|G5020|S|16752927|24062
207903717342803|37147001302|Census Tract 13.02|9852481|0|G5020|S|207403717342803|37147001302|Census Tract 13.02|9852481|0|G5020|S|9852481|0
2079015497372018|37147001304|Census Tract 13.04|16397418|0|G5020|S|207403717342791|37147001303|Census Tract 13.03|22461141|0|G5020|S|16397418|0
2079015497372051|37147001305|Census Tract 13.05|6063723|0|G5020|S|207403717342791|37147001303|Census Tract 13.03|22461141|0|G5020|S|6063723|0
207903717342800|37147001402|Census Tract 14.02|65789480|0|G5020|S|207403717342800|37147001402|Census Tract 14.02|65798377|0|G5020|S|65789480|0
2079015482087262|37147001403|Census Tract 14.03|16536271|0|G5020|S|207403717342799|37147001301|Census Tract 13.01|16753804|24062|G5020|S|877|0
2079015482087262|37147001403|Census Tract 14.03|16536271|0|G5020|S|207403717342801|37147001401|Census Tract 14.01|33634898|0|G5020|S|16533172|0
2079015482087262|37147001403|Census Tract 14.03|16536271|0|G5020|S|207403717342800|37147001402|Census Tract 14.02|65798377|0|G5020|S|2222|0
2079015482087228|37147001404|Census Tract 14.04|17101726|0|G5020|S|207403717342801|37147001401|Census Tract 14.01|33634898|0|G5020|S|17101726|0
20790162403706|37147001500|Census Tract 15|48855084|307610|G5020|S|20740536826593|37049960200|Census Tract 9602|430002451|3249185|G5020|S|79764|0
20790162403706|37147001500|Census Tract 15|48855084|307610|G5020|S|20740536826559|37049960300|Census Tract 9603|438255944|3470878|G5020|S|0|144305
20790162403706|37147001500|Census Tract 15|48855084|307610|G5020|S|20740162403706|37147001500|Census Tract 15|48775320|163305|G5020|S|48775320|163305
2079015482087225|37147001601|Census Tract 16.01|88900431|0|G5020|S|20740162403561|37147001600|Census Tract 16|134077032|32726|G5020|S|88900431|0
2079015482087278|37147001602|Census Tract 16.02|45176601|32726|G5020|S|20740162403561|37147001600|Census Tract 16|134077032|32726|G5020|S|45176601|32726
20790162403568|37147001700|Census Tract 17|75188907|530248|G5020|S|20740162403568|37147001700|Census Tract 17|75188907|530248|G5020|S|75188907|530248
2079015497372067|37147001800|Census Tract 18|57275852|173481|G5020|S|20740162403577|37147001800|Census Tract 18|57275852|173481|G5020|S|57275852|173481
20790162403662|37147001900|Census Tract 19|159919115|402424|G5020|S|20740148944368|37065021600|Census Tract 216|119151702|352973|G5020|S|25388|697
20790162403662|37147001900|Census Tract 19|159919115|402424|G5020|S|20740162403662|37147001900|Census Tract 19|160145904|401727|G5020|S|159893727|401727
2079015497372007|37147002002|Census Tract 20.02|305419118|360264|G5020|S|20740148944320|37065020800|Census Tract 208|349934289|889482|G5020|S|2255|1610
2079015497372007|37147002002|Census Tract 20.02|305419118|360264|G5020|S|20740162403630|37147002002|Census Tract 20.02|305416863|358654|G5020|S|305416863|358654
2079015482087252|37147002003|Census Tract 20.03|30071051|820933|G5020|S|20740162403713|37147002001|Census Tract 20.01|50297099|933903|G5020|S|30071051|820933
2079015482087243|37147002004|Census Tract 20.04|20226048|112970|G5020|S|20740162403713|37147002001|Census Tract 20.01|50297099|933903|G5020|S|20226048|112970
207903717412870|37149920101|Census Tract 9201.01|123162211|22750|G5020|S|207403717412870|37149920101|Census Tract 9201.01|123094660|22750|G5020|S|123009952|22750
207903717412870|37149920101|Census Tract 9201.01|123162211|22750|G5020|S|20740341905725|37161960400|Census Tract 9604|70493093|59418|G5020|S|18186|0
207903717412870|37149920101|Census Tract 9201.01|123162211|22750|G5020|S|20740341905654|37161961200|Census Tract 9612|114740440|123413|G5020|S|126756|0
207903717412870|37149920101|Census Tract 9201.01|123162211|22750|G5020|S|207403717363911|45083022304|Census Tract 223.04|79872003|1026417|G5020|S|7317|0
207903717412761|37149920103|Census Tract 9201.03|80254602|216404|G5020|S|207403717412761|37149920103|Census Tract 9201.03|80254921|216404|G5020|S|80254602|216404
207903717412706|37149920104|Census Tract 9201.04|26583096|41258|G5020|S|207403717412706|37149920104|Census Tract 9201.04|26583096|41258|G5020|S|26583096|41258
2079015488312619|37149920201|Census Tract 9202.01|185583804|1562377|G5020|S|20740338968265|37089930100|Census Tract 9301|137393358|118278|G5020|S|302|0
2079015488312619|37149920201|Census Tract 9202.01|185583804|1562377|G5020|S|20740338968144|37089930200|Census Tract 9302|76632313|35009|G5020|S|1039|0
2079015488312619|37149920201|Census Tract 9202.01|185583804|1562377|G5020|S|20740677017938|37149920200|Census Tract 9202|295461089|1584099|G5020|S|185582463|1562377
2079015488312804|37149920202|Census Tract 9202.02|109796179|21722|G5020|S|20740677017938|37149920200|Census Tract 9202|295461089|1584099|G5020|S|109786147|21722
2079015488312804|37149920202|Census Tract 9202.02|109796179|21722|G5020|S|20740341905483|37161960200|Census Tract 9602|286778462|420816|G5020|S|5023|0
2079015488312804|37149920202|Census Tract 9202.02|109796179|21722|G5020|S|20740341905490|37161960300|Census Tract 9603|164127109|3289090|G5020|S|5009|0
207903717412777|37149920301|Census Tract 9203.01|16292119|4506|G5020|S|207403717412777|37149920301|Census Tract 9203.01|16295729|4506|G5020|S|16292119|4506
207903717412841|37149920303|Census Tract 9203.03|28764959|0|G5020|S|207403717166830|37089932000|Census Tract 9320|159280107|1163114|G5020|S|1368|0
207903717412841|37149920303|Census Tract 9203.03|28764959|0|G5020|S|207403717412777|37149920301|Census Tract 9203.01|16295729|4506|G5020|S|3610|0
207903717412841|37149920303|Census Tract 9203.03|28764959|0|G5020|S|207403717412841|37149920303|Census Tract 9203.03|28771647|0|G5020|S|28759981|0
207903717412819|37149920304|Census Tract 9203.04|45169352|95018|G5020|S|207403717412819|37149920304|Census Tract 9203.04|45166559|95018|G5020|S|45145691|95018
207903717412819|37149920304|Census Tract 9203.04|45169352|95018|G5020|S|207403717485448|45045002404|Census Tract 24.04|160377883|1914935|G5020|S|23661|0
20790163359665|37151030100|Census Tract 301|9752364|6441|G5020|S|20740163359665|37151030100|Census Tract 301|9783335|6441|G5020|S|9752364|6441
20790163359678|37151030201|Census Tract 302.01|4048982|0|G5020|S|20740163359678|37151030201|Census Tract 302.01|4048982|0|G5020|S|4048982|0
20790163359690|37151030202|Census Tract 302.02|18558316|146828|G5020|S|20740163359690|37151030202|Census Tract 302.02|18558559|146828|G5020|S|18558316|146828
20790163359703|37151030301|Census Tract 303.01|12764502|0|G5020|S|20740163359703|37151030301|Census Tract 303.01|12764502|0|G5020|S|12764502|0
20790163359715|37151030302|Census Tract 303.02|10899083|0|G5020|S|20740163359715|37151030302|Census Tract 303.02|10899083|0|G5020|S|10899083|0
20790163359728|37151030400|Census Tract 304|11522077|38234|G5020|S|20740163359728|37151030400|Census Tract 304|11546974|38234|G5020|S|11522077|38234
20790163359742|37151030502|Census Tract 305.02|33929273|674432|G5020|S|20740163359665|37151030100|Census Tract 301|9783335|6441|G5020|S|30971|0
20790163359742|37151030502|Census Tract 305.02|33929273|674432|G5020|S|20740163359728|37151030400|Census Tract 304|11546974|38234|G5020|S|24897|0
20790163359742|37151030502|Census Tract 305.02|33929273|674432|G5020|S|20740163359742|37151030502|Census Tract 305.02|33873405|674432|G5020|S|33873405|674432
207903717420428|37151030503|Census Tract 305.03|107108940|2448942|G5020|S|207403717420428|37151030503|Census Tract 305.03|108108373|2443163|G5020|S|107108940|2443163
207903717420428|37151030503|Census Tract 305.03|107108940|2448942|G5020|S|207403717420412|37151031305|Census Tract 313.05|39547143|2929796|G5020|S|0|5779
207903717420411|37151030504|Census Tract 305.04|136780043|2381676|G5020|S|207403716995958|37057061901|Census Tract 619.01|57731229|38446|G5020|S|6921|0
207903717420411|37151030504|Census Tract 305.04|136780043|2381676|G5020|S|207403716995906|37057061902|Census Tract 619.02|108096274|171843|G5020|S|5471|0
207903717420411|37151030504|Census Tract 305.04|136780043|2381676|G5020|S|207403717420411|37151030504|Census Tract 305.04|137328784|2381676|G5020|S|136767651|2381676
20790163359756|37151030600|Census Tract 306|84046967|153086|G5020|S|20740163359756|37151030600|Census Tract 306|84046910|153086|G5020|S|84046315|153086
20790163359756|37151030600|Census Tract 306|84046967|153086|G5020|S|20740163359845|37151030700|Census Tract 307|363490252|570810|G5020|S|652|0
20790163359845|37151030700|Census Tract 307|363485540|569652|G5020|S|20740163359756|37151030600|Census Tract 306|84046910|153086|G5020|S|595|0
20790163359845|37151030700|Census Tract 307|363485540|569652|G5020|S|20740163359845|37151030700|Census Tract 307|363490252|570810|G5020|S|363484945|569652
2079015486830163|37151030803|Census Tract 308.03|142260249|233098|G5020|S|20740163359766|37151030801|Census Tract 308.01|93927308|165567|G5020|S|2181215|10542
2079015486830163|37151030803|Census Tract 308.03|142260249|233098|G5020|S|20740163359822|37151030802|Census Tract 308.02|200967932|354262|G5020|S|140079034|222556
2079015486831023|37151030804|Census Tract 308.04|60213760|131706|G5020|S|20740163359822|37151030802|Census Tract 308.02|200967932|354262|G5020|S|60213760|131706
2079015486830720|37151030805|Census Tract 308.05|62598830|119433|G5020|S|20740163359766|37151030801|Census Tract 308.01|93927308|165567|G5020|S|61923692|119433
2079015486830720|37151030805|Census Tract 308.05|62598830|119433|G5020|S|20740163359822|37151030802|Census Tract 308.02|200967932|354262|G5020|S|675138|0
2079015486830819|37151030806|Census Tract 308.06|29822644|35592|G5020|S|20740163359690|37151030202|Census Tract 302.02|18558559|146828|G5020|S|243|0
2079015486830819|37151030806|Census Tract 308.06|29822644|35592|G5020|S|20740163359766|37151030801|Census Tract 308.01|93927308|165567|G5020|S|29822401|35592
20790163359833|37151030900|Census Tract 309|219198149|224191|G5020|S|2074018629913|37037020300|Census Tract 203|144702053|721831|G5020|S|67630|0
20790163359833|37151030900|Census Tract 309|219198149|224191|G5020|S|20740163359833|37151030900|Census Tract 309|219130519|224191|G5020|S|219130519|224191
2079015486829802|37151031001|Census Tract 310.01|54478384|275086|G5020|S|2074018629913|37037020300|Census Tract 203|144702053|721831|G5020|S|29088|0
2079015486829802|37151031001|Census Tract 310.01|54478384|275086|G5020|S|20740163359856|37151031000|Census Tract 310|148320591|776592|G5020|S|54449296|275086
2079015486830674|37151031002|Census Tract 310.02|93872871|501506|G5020|S|2074018629912|37037020200|Census Tract 202|413257183|2570755|G5020|S|1187|0
2079015486830674|37151031002|Census Tract 310.02|93872871|501506|G5020|S|20740163359856|37151031000|Census Tract 310|148320591|776592|G5020|S|93871295|501506
2079015486830674|37151031002|Census Tract 310.02|93872871|501506|G5020|S|20740163359778|37151031100|Census Tract 311|96389480|866652|G5020|S|389|0
2079015486830358|37151031101|Census Tract 311.01|64961232|390661|G5020|S|20740163359778|37151031100|Census Tract 311|96389480|866652|G5020|S|64961232|390661
2079015486831239|37151031102|Census Tract 311.02|31427859|475991|G5020|S|20740163359778|37151031100|Census Tract 311|96389480|866652|G5020|S|31427859|475991
20790163359869|37151031200|Census Tract 312|90602443|707605|G5020|S|207403717524878|37001021803|Census Tract 218.03|94826797|1449325|G5020|S|7447|144
20790163359869|37151031200|Census Tract 312|90602443|707605|G5020|S|2074018629912|37037020200|Census Tract 202|413257183|2570755|G5020|S|65|0
20790163359869|37151031200|Census Tract 312|90602443|707605|G5020|S|20740320920683|37081017000|Census Tract 170|123506565|955274|G5020|S|108|0
20790163359869|37151031200|Census Tract 312|90602443|707605|G5020|S|20740163359869|37151031200|Census Tract 312|90594823|707461|G5020|S|90594823|707461
207903717420431|37151031303|Census Tract 313.03|24010212|96870|G5020|S|207403717420431|37151031303|Census Tract 313.03|24010212|96870|G5020|S|24010212|96870
207903717420432|37151031304|Census Tract 313.04|63843302|4479043|G5020|S|20740320920364|37081016600|Census Tract 166|37190346|1009530|G5020|S|2277|0
207903717420432|37151031304|Census Tract 313.04|63843302|4479043|G5020|S|207403717420428|37151030503|Census Tract 305.03|108108373|2443163|G5020|S|999433|0
207903717420432|37151031304|Census Tract 313.04|63843302|4479043|G5020|S|207403717420432|37151031304|Census Tract 313.04|62841592|4479043|G5020|S|62841592|4479043
207903717420412|37151031305|Census Tract 313.05|39547143|2924017|G5020|S|207403717420412|37151031305|Census Tract 313.05|39547143|2929796|G5020|S|39547143|2924017
2079015486829968|37151031307|Census Tract 313.07|80884661|82492|G5020|S|207403717420415|37151031306|Census Tract 313.06|107669630|216152|G5020|S|80884661|82492
2079015486829891|37151031308|Census Tract 313.08|26784969|133660|G5020|S|207403717420415|37151031306|Census Tract 313.06|107669630|216152|G5020|S|26784969|133660
2079015486829857|37151031401|Census Tract 314.01|20498419|1738907|G5020|S|20740163359811|37151031400|Census Tract 314|35797393|1829225|G5020|S|20498419|1738907
2079015486830451|37151031402|Census Tract 314.02|15298974|90318|G5020|S|20740163359811|37151031400|Census Tract 314|35797393|1829225|G5020|S|15298974|90318
20790163359890|37151031501|Census Tract 315.01|40154751|271952|G5020|S|20740203624270|37057061100|Census Tract 611|31561924|0|G5020|S|887|0
20790163359890|37151031501|Census Tract 315.01|40154751|271952|G5020|S|207403717420411|37151030504|Census Tract 305.04|137328784|2381676|G5020|S|561133|0
20790163359890|37151031501|Census Tract 315.01|40154751|271952|G5020|S|20740163359890|37151031501|Census Tract 315.01|39593278|271952|G5020|S|39592030|271952
20790163359890|37151031501|Census Tract 315.01|40154751|271952|G5020|S|207403717420429|37151031505|Census Tract 315.05|30606902|152923|G5020|S|701|0
20790163359924|37151031503|Census Tract 315.03|3596700|10797|G5020|S|20740320920364|37081016600|Census Tract 166|37190346|1009530|G5020|S|587|0
20790163359924|37151031503|Census Tract 315.03|3596700|10797|G5020|S|20740163359924|37151031503|Census Tract 315.03|3596113|10797|G5020|S|3596113|10797
207903717420430|37151031504|Census Tract 315.04|11621738|21273|G5020|S|207403717420430|37151031504|Census Tract 315.04|11621738|21273|G5020|S|11621738|21273
207903717420429|37151031505|Census Tract 315.05|30607449|152923|G5020|S|20740163359890|37151031501|Census Tract 315.01|39593278|271952|G5020|S|1248|0
207903717420429|37151031505|Census Tract 315.05|30607449|152923|G5020|S|207403717420429|37151031505|Census Tract 315.05|30606902|152923|G5020|S|30606201|152923
20790163359913|37151031601|Census Tract 316.01|24460785|236875|G5020|S|20740163359913|37151031601|Census Tract 316.01|24461574|236875|G5020|S|24460785|236875
20790163359935|37151031602|Census Tract 316.02|2601174|0|G5020|S|20740320920581|37081014502|Census Tract 145.02|8762946|18173|G5020|S|3599|0
20790163359935|37151031602|Census Tract 316.02|2601174|0|G5020|S|20740163359935|37151031602|Census Tract 316.02|2597575|0|G5020|S|2597575|0
2079019602799|37153970100|Census Tract 9701|246426633|2015349|G5020|S|2074019602799|37153970100|Census Tract 9701|246426633|2015349|G5020|S|246426633|2015349
2079019602800|37153970200|Census Tract 9702|457853645|7772947|G5020|S|207403717414983|37123960401|Census Tract 9604.01|79038443|773909|G5020|S|1824|0
2079019602800|37153970200|Census Tract 9702|457853645|7772947|G5020|S|2074019151921|37123960500|Census Tract 9605|327985859|799999|G5020|S|19260|0
2079019602800|37153970200|Census Tract 9702|457853645|7772947|G5020|S|2074019602800|37153970200|Census Tract 9702|457834403|7772947|G5020|S|457832561|7772947
2079019602805|37153970300|Census Tract 9703|101859146|1268401|G5020|S|2074019602805|37153970300|Census Tract 9703|101809142|1268401|G5020|S|101809142|1268401
2079019602805|37153970300|Census Tract 9703|101859146|1268401|G5020|S|2074019602809|37153970500|Census Tract 9705|4217888|0|G5020|S|50004|0
2079019602806|37153970400|Census Tract 9704|19303189|259266|G5020|S|2074019602806|37153970400|Census Tract 9704|19303189|259266|G5020|S|19303189|259266
2079019602809|37153970500|Census Tract 9705|4144739|0|G5020|S|2074019602809|37153970500|Census Tract 9705|4217888|0|G5020|S|4144739|0
2079019602807|37153970600|Census Tract 9706|16742383|188906|G5020|S|2074019602807|37153970600|Census Tract 9706|16742383|188906|G5020|S|16742383|188906
2079019602808|37153970700|Census Tract 9707|8161542|92507|G5020|S|2074019602809|37153970500|Census Tract 9705|4217888|0|G5020|S|23145|0
2079019602808|37153970700|Census Tract 9707|8161542|92507|G5020|S|2074019602808|37153970700|Census Tract 9707|8138397|92507|G5020|S|8138397|92507
2079019602801|37153970800|Census Tract 9708|138644855|2751279|G5020|S|2074019602801|37153970800|Census Tract 9708|138708746|2751279|G5020|S|138644855|2751279
2079019602802|37153970900|Census Tract 9709|23373294|78708|G5020|S|2074019602802|37153970900|Census Tract 9709|23372352|78708|G5020|S|23372352|78708
2079019602802|37153970900|Census Tract 9709|23373294|78708|G5020|S|2074019602803|37153971000|Census Tract 9710|49131478|188190|G5020|S|942|0
2079019602803|37153971000|Census Tract 9710|49130536|188190|G5020|S|2074019602803|37153971000|Census Tract 9710|49131478|188190|G5020|S|49130536|188190
2079019602804|37153971100|Census Tract 9711|161209561|959545|G5020|S|2074019602804|37153971100|Census Tract 9711|161209561|968474|G5020|S|161209561|959545
207903717418554|37155960101|Census Tract 9601.01|67771977|53800|G5020|S|207403717629263|37051003001|Census Tract 30.01|95270430|633749|G5020|S|47846|1378
207903717418554|37155960101|Census Tract 9601.01|67771977|53800|G5020|S|207403717418554|37155960101|Census Tract 9601.01|67724131|52422|G5020|S|67724131|52422
207903717418543|37155960102|Census Tract 9601.02|83098632|178386|G5020|S|207403717418543|37155960102|Census Tract 9601.02|83098632|178386|G5020|S|83098632|178386
